Id,Label
1849,sāpinu[flattener]N
1850,litbušu[clothed]AJ
1851,nāqidu[stock-breeder]N
1852,mušaklilu[completer]N
1853,nūru[light]N
1854,tālittu[offspring-of-animals]N
1855,lakû_N[weak-(person)]N
1856,tārītu[nurse]N
1857,šerru[(young)-child]N
1858,rebītu[square]N
1859,zummû[be(come)-deprived-of]V
1860,harīṣu[(city)-ditch]N
1861,ikkillu[lamentation]N
1862,gugallu[irrigation-controller]N
1863,sūqu[street]N
1864,šešgallūtu[post-of-šešgallu]N
1865,gullubu_V[shear]V
1866,ṣehru_AJ[small]AJ
1867,ahu[brother]N
1868,Aššur[1]DN
1869,murappišu[one-who-makes-wide]N
1870,išaru_AJ[straight]AJ
1871,mušaknišu[one-who-makes-someone-bow-down]N
1872,tamāhu[grasp]V
1873,haṭṭu[stick]N
1874,māgiru[submissive-one]N
1875,ezzu[furious]AJ
1876,tebû[get-up]V
1877,zāʾeru[enemy]N
1878,mēreštu[wish]N
1879,mehertu[produce]N
1880,tazzimtu[complaint]N
1881,ištaru[goddess]N
1882,ikribu[prayer]N
1883,ilu[god]N
1884,māmītu[oath]N
1885,padānu[way]N
1886,šeʾû[seek-(out)]V
1887,pāriʾu[one-who-cuts-through]N
1888,šalû[fling]V
1889,šēlu[sharpened]AJ
1890,ša-bēt-šēli[(employee)-of-the-left-house]N
1891,šamru[furious]AJ
1892,nadru[wild]AJ
1893,šalāšī-[three-times]AV
1894,šiltāhu[arrow]N
1895,Mašmaš[1]DN
1896,šutlumu[grant-generously]V
1897,alālu[work-song]N
1898,šisītu[cry]N
1899,ugāru[grassland]N
1900,nāgiru[(town)-crier]N
1901,hazannu[mayor]N
1902,kibsu[track]N
1903,alaktu[way]N
1904,awīlūtu[humanity]N
1905,nāgiru[herald]N
1906,edēru[embrace]V
1907,mayyālu[bed]N
1908,šanû[second]NU
1909,ištēn[one]NU
1910,agû[wave]N
1911,gegunnû[raised-temple]N
1912,pašāqu[be(come)-narrow]V
1913,šalbubu[furious]AJ
1914,ṭēhu[proximity]N
1915,marṣiš[bitterly]AV
1916,nakmu[heaped-(up)]AJ
1917,bâʾu[go-along]V
1918,ṣēnu[evil-one]N
1919,daqqu[minute]AJ
1920,šamallû[apprentice]N
1921,aplu[heir]N
1922,labīru_N[old-one]N
1923,tabālu[take-away]V
1924,nāʾeru[roaring]AJ
1925,ṣamādu[team]N
1926,hitlupu[intertwined]AJ
1927,mušimmu[one-who-determines]N
1928,apsasû[(an-exotic-bovid)]N
1929,šaqîš[high-up]AV
1930,nanzuzu[was-standing]AJ
1931,urmahhu[lion-colossus]N
1932,ašnugallu[alabaster]N
1933,magru[agreed]AJ
1934,raṣāpu[erect]V
1935,gabadibbu[parapet]N
1936,wasāmu[be(come)-fitting]V
1937,šarāhu[take-pride-in]V
1938,ešertu[chapel]N
1939,Kulla[1]DN
1940,nabnītu[creation]N
1941,zanānu[provision]V
1942,abru[wing]N
1943,mehû[storm]N
1944,nadû[throw]V
1945,mahāru[face]V
1946,mušarû[(royal)-inscription]N
1947,šiṭru[(piece-of)-writing]N
1948,pašāṭu[efface]V
1949,šaṭru[written]AJ
1950,anhūtu[tiredness]N
1951,edēšu[be(come)-new]V
1952,nabû[name]V
1953,pašāšu[anoint]V
1954,naqû[pour-(a-libation)]V
1955,halluptu[armour]N
1956,raksu[tied]AJ
1957,namurratu[awe-inspiring-radiance]N
1958,adāru[be(come)-afraid]V
1959,arbaʾu[four]NU
1960,marratu[bitter-thing]N
1961,gimillu[requital]N
1962,kakku[stick]N
1963,warādu[go-down]V
1964,pāru[skin]N
1965,huhāru[bird-snare]N
1966,katāmu[cover]V
1967,sahāpu[envelop]V
1968,zakāru[speak]V
1969,malku[prince]N
1970,nasāhu[tear-out]V
1971,šumu[name]N
1972,dannu[strong]AJ
1973,gišhurru[plan]N
1974,ammatu[unit]N
1975,watāru[be(come)-outsize]V
1976,mahrû_AJ[first]AJ
1977,warhu[month]N
1978,uššu[foundation]N
1979,nadû[throw-(down)]V
1980,šalmu[intact]AJ
1981,ṣēru[back]N
1982,šemû[hear]V
1983,ziqipta[vertically]AV
1984,patru[sword]N
1985,pašqu[narrow]AJ
1986,urhu[road]N
1987,akkullu[hatchet]N
1988,šamû[heaven]N
1989,werû[copper]N
1990,šaknu[placed]AJ
1991,marṣu[sick]AJ
1992,šību[witness]N
1993,appatu[bridle]N
1994,ṭupšarru[scribe]N
1995,mukillu[holder]N
1996,līmu[eponym-(of-year)]N
1997,tašlīšu[third-man-on-chariot]N
1998,rabû_N[big-one]N
1999,kiṣru[knot]N
2000,atû[gatekeeper]N
2001,tamkāru[merchant]N
2002,littūtu[(extreme)-old-age]N
2003,šebû[be(come)-full]V
2004,labīrūtu[old-age]N
2005,multāmu[meal-participant]N
2006,rāʾimu[one-who-loves]N
2007,maṣṣaru[guard]N
2008,reʾû[pasture]V
2009,lalû[plenty]N
2010,ṭūbu[goodness]N
2011,rukkusu[joined]AJ
2012,šummannu[halter]N
2013,palāqu[slaughter]V
2014,waṣpu[sling]N
2015,tahtû[defeat]N
2016,urruhiš[speedily]AV
2017,marû[fattened]AJ
2018,ruššû[red]AJ
2019,šawiru[ring]N
2020,šušqû[very-exalted]AJ
2021,gašru_N[very-strong-one]N
2022,šibqū[scheme]N
2023,ayyaru[young-man]N
2024,mukillatu[holder]N
2025,mūtawû[one-who-discusses]N
2026,mumaʾʾeru[commander]N
2027,lēʾû_N[powerful-one]N
2028,lāmidu[one-who-learns]N
2029,mušammihu[one-who-makes-something-flourish]N
2030,tilpānu[bow]N
2031,šaqāru[pierce]V
2032,palāšu[pierce]V
2033,suhhurtu[retreat]N
2034,šūpû[resplendent-one]N
2035,Mami[1]DN
2036,nêʾu[turn-back]V
2037,râṣu[rush-(to-help)]V
2038,ramāmu[roar]V
2039,attartu[(military)-cart]N
2040,Girra[fire(-god)]DN
2041,samītu[wall-plinth]N
2042,KAxKIB.U2[fetter?]N
2043,surāru[prayer]N
2044,šēhtu[incense-burner]N
2045,sapāku[catch]V
2046,sūqāqû[street]N
2047,sarru[criminal]N
2048,ṣabtu_AJ[seized]AJ
2049,isītu[tower]N
2050,balāṭu[live]V
2051,šalāmu_V[be(come)-healthy]V
2052,Marduk[1]DN
2053,šēpu[foot]N
2054,qātu[hand]N
2055,abbūtu[fatherhood]N
2056,harrānu[way]N
2057,ṣabātu[seize]V
2058,balṭu[living-one]N
2059,dâku[kill]V
2060,šadû[mountain]N
2061,pānūšu[face]N
2062,qebēru[bury]V
2063,biblu[the-(action-of)-bringing]N
2064,ṣallu[sleeping]AJ
2065,zummu[be(come)-deprived]V
2066,barāmu[seal-(up)]V
2067,lummunu[very-bad]AJ
2068,eṣemtu[bone]N
2069,Mummu[1]DN
2070,eššūtu[newness]N
2071,pūtu[forehead]N
2072,bašû[exist]V
2073,siltu[(a-kind-of-groats)]N
2074,kukku[(a-kind-of)-cake]N
2075,sēpu[(a-cereal)]N
2076,libbu[(a-kind-of-bread)]N
2077,dulīqātu[roast-corn]N
2078,sūtu[unit]N
2079,rittu[hand]N
2080,imēru[unit]N
2081,rabû[great-one]N
2082,zikaru_N[male]N
2083,parû[mule]N
2084,gammalu[camel]N
2085,imēru[donkey]N
2086,wēdu[single-one]N
2087,mithāriš[in-the-same-manner]AV
2088,alpu[ox]N
2089,nišu[people]N
2090,nanzāzu[that-stands-(in-attendance)]N
2091,dallu[praised]AJ
2092,itûtu[selection]N
2093,mūterrišu[one-who-constantly-makes-requests]N
2094,putuqqu[constantly-attentive]AJ
2095,Irnini[1]DN
2096,Adad[storm-god]DN
2097,mutnennû[pious]AJ
2098,wašru[submissive-one]N
2099,Enlil[1]DN
2100,liwītu[packaging]N
2101,nību[naming]N
2102,ālu[city]N
2103,išû[have]V
2104,šamallû[purse-bearer]N
2105,napālu[dig-out]V
2106,karmiš[into-a-ruin]AV
2107,urbu[(a-work-gang)]N
2108,šību[old-man]N
2109,mitgurtu[agreement]N
2110,ṭerû[penetrating]AJ
2111,mahīru[price]N
2112,rūbu_1[adulthood]N
2113,mērešu[cultivated-land]N
2114,mahīru[market-price]N
2115,ezû[hurry]V
2116,suluppu[date]N
2117,biblu[bringing]N
2118,arkû[intercalary]AJ
2119,mīnu[number]N
2120,ṣerru[snake]N
2121,zuqiqīpu[scorpion]N
2122,sakāpu[rest]V
2123,patlu[entwined]AJ
2124,innamrū[see]V
2125,kapālu[roll-up]V
2126,maṣāru[stride-about?]V
2127,kašdu[successful]AJ
2128,awīlu[man]N
2129,pitiltu[string]N
2130,batultu[nubile-girl]N
2131,pirsu[weaned]AJ
2132,sinništu[woman]N
2133,gimru[totality]N
2134,nukaribbu[gardener]N
2135,māru[son]N
2136,parsu[cut-off]AJ
2137,ṣuhurtu[the-young-youth(s)]N
2138,mārtu[daughter]N
2139,ikkaru[farmer]N
2140,pānu[front]N
2141,huliam[helmet]N
2142,uqu[people]N
2143,sariyam[(coat-of)-armour]N
2144,dabbu[speaking]AJ
2145,puhpuhhû[quarrel]N
2146,šūzuzu[very-fierce]AJ
2147,apāru[cover-the-head]V
2148,lābiš[like-a-lion]AV
2149,bašālu[be-cooked]V
2150,gerû[be(come)-hostile-to]V
2151,ṣīru_1[envoy]N
2152,kūdanu[mule]N
2153,našû[lifted]AJ
2154,urû[team]N
2155,qīpu[representative]N
2156,madādu[measure-(out)]V
2157,hubtu[robbery]N
2158,ramû[slacken]V
2159,annûri[now]AV
2160,purdû[(a-weapon)]N
2161,sulummû[peace-making]N
2162,dandannu_N[all-powerful-one]N
2163,Igigu[1]DN
2164,etelletu[pre-eminent-one]N
2165,apsû[(cosmic)-underground-water]N
2166,naquttu[critical-situation]N
2167,mērehtu[aggressiveness]N
2168,wuʾʾurtu[commission]N
2169,Anunnaku[1]DN
2170,timmu[pole]N
2171,tarāṣu[stretch-a-(measuring)-cord]V
2172,erēnu[cedar]N
2173,misarru[belt]N
2174,tarānu[roof]N
2175,gušūru[tree-trunk]N
2176,tiālu[white-cedar]N
2177,tarbītu[child-rearing]N
2178,daltu[door]N
2179,gīdu[sinew]N
2180,kukkubu[offering-vessel]N
2181,ruhû[sorcery]N
2182,asakku[(a-demon-or-illness)]N
2183,abiktu[defeat]N
2184,nanduru[very-wild]AJ
2185,hātu[terror]N
2186,tarmuš[lupin]N
2187,nesû[be(come)-distant]V
2188,kišpu[sorcery]N
2189,haṭû[defective]AJ
2190,ellu_AJ[pure]AJ
2191,erīšu[scent]N
2192,ūmu[day]N
2193,ṭābu[good]AJ
2194,lapātu[touch]V
2195,luʾʾû[sullied]AJ
2196,šēmû[hearer]N
2197,bēlu[lord]N
2198,šapāru[send]V
2199,šarru[king]N
2200,šakānu[put]V
2201,harāṣu[break-off]V
2202,ṭêmu[look-after]V
2203,muhhu[skull]N
2204,harṣu[broken-off]AJ
2205,muterru[(re)turner]N
2206,alāku[go]V
2207,libbu[interior]N
