word1	attr1	word2	attr2	word1 freq	word2 freq	bigram freq	score trimmed	distance	similarity	period	genre	combined	url
qurdu[warriorhood]N	[?]	tanittu[praise]N	[?]	39	37	8	0.211	2.5	0.434				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qurdu%5Bwarriorhood%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22tanittu%5Bpraise%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurdu[warriorhood]N	[?]	šahtu_AJ[reverent]AJ	[?]	39	24	6	0.196	6.0	0.745				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qurdu%5Bwarriorhood%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1ahtuJ%5Breverent%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurdu[warriorhood]N	[?]	tanattu[praise]N	[?]	39	40	7	0.177	4.286	0.479				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qurdu%5Bwarriorhood%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22tanattu%5Bpraise%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurdu[warriorhood]N	[?]	wašru[submissive]AJ	[?]	39	8	3	0.17	4.0	0.51				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qurdu%5Bwarriorhood%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22wa%C5%A1ru%5Bsubmissive%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	Erra[1]DN	[?]	76	60	17	0.252	1.118	0.125				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22Erra%5B1%5DDN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	ritmuku[bathed]AJ	[?]	76	3	3	0.199	3.0	0.569				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ritmuku%5Bbathed%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	paršu[excrement]N	[?]	76	6	4	0.187	4.0	0.662				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22par%C5%A1u%5Bexcrement%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	urqītu[greenery]N	[?]	76	6	4	0.187	2.0	0.662				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22urq%C4%ABtu%5Bgreenery%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	sapsapu[moustache]N	[?]	76	4	3	0.172	5.0	0.647				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22sapsapu%5Bmoustache%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	šipṭu[threat]N	[?]	76	2	2	0.162	5.0	0.176				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1ip%E1%B9%ADu%5Bthreat%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	illūriš[like-a-(red)-flower]AV	[?]	76	2	2	0.162	4.5	0.029				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ill%C5%ABri%C5%A1%5Blike-a-%28red%29-flower%5DAV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	ṣēnu[evil-one]N	[?]	76	8	4	0.162	7.0	0.662				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%E1%B9%A3%C4%93nu%5Bevil-one%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	magarru[wheel]N	[?]	76	9	4	0.153	2.0	0.662				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22magarru%5Bwheel%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
qurādu[hero]N	[?]	raggu_N[wicked-person]N	[?]	76	10	4	0.145	9.0	0.662				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22qur%C4%81du%5Bhero%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22raggu%5Bwicked-person%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	ilūtu[divinity]N	[?]	1601	654	1152	1.126	1.839	0.748				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22il%C5%ABtu%5Bdivinity%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	rabû_AJ[big]AJ	[?]	1601	1601	1028	0.641	3.812	0.738				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	šalmu[intact]AJ	[?]	1601	576	485	0.505	5.167	0.817				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1almu%5Bintact%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	apālu[pay]V	[?]	1601	382	343	0.438	4.691	0.584				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ap%C4%81lu%5Bpay%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	têrtu[instruction]N	[?]	1601	175	220	0.415	3.555	0.652				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22t%C3%AArtu%5Binstruction%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	Šamaš[1]DN	[?]	1601	1630	662	0.409	2.704	0.763				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A0ama%C5%A1%5B1%5DDN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	āmeru[that-sees]N	[?]	1601	102	160	0.396	4.388	0.826				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C4%81meru%5Bthat-sees%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	šēmû[hearer]N	[?]	1601	102	158	0.391	6.051	0.823				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1%C4%93m%C3%BB%5Bhearer%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	pû[mouth]N	[?]	1601	1114	488	0.365	4.422	0.792				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22p%C3%BB%5Bmouth%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_AJ[big]AJ	[?]	kunnu[fixed]AJ	[?]	1601	111	148	0.351	3.507	0.863				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BBJ%5Bbig%5DAJ%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22kunnu%5Bfixed%5DAJ%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	kiṣru[knot]N	[?]	1053	373	412	0.657	1.549	0.479				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ki%E1%B9%A3ru%5Bknot%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	šību[witness]N	[?]	1053	4229	1029	0.487	2.101	0.543				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1%C4%ABbu%5Bwitness%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	rabû_N[big-one]N	[?]	1053	1053	382	0.362	4.864	0.481				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	ša-rēši[eunuch]N	[?]	1053	362	199	0.322	1.98	0.333				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1a-r%C4%93%C5%A1i%5Beunuch%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	atû[gatekeeper]N	[?]	1053	94	64	0.203	3.281	0.47				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22at%C3%BB%5Bgatekeeper%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	šāqû[butler]N	[?]	1053	92	62	0.199	1.71	0.168				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1%C4%81q%C3%BB%5Bbutler%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	šanû[second]NU	[?]	1053	246	95	0.186	3.579	0.382				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1an%C3%BB%5Bsecond%5DNU%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	appatu[bridle]N	[?]	1053	264	97	0.184	5.062	0.462				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22appatu%5Bbridle%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	tašlīšu[third-man-on-chariot]N	[?]	1053	209	86	0.183	5.244	0.384				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22ta%C5%A1l%C4%AB%C5%A1u%5Bthird-man-on-chariot%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_N[big-one]N	[?]	mūgu[contingent]N	[?]	1053	25	29	0.179	1.517	0.142				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bbig-one%5DN%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22m%C5%ABgu%5Bcontingent%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_V[to-be-big]V	[?]	rebû[fourth]NU	[?]	276	75	40	0.278	1.025	0.456				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bto-be-big%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22reb%C3%BB%5Bfourth%5DNU%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_V[to-be-big]V	[?]	šikittu[form]N	[?]	276	32	16	0.17	4.188	0.57				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bto-be-big%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1ikittu%5Bform%5DN%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_V[to-be-big]V	[?]	šalāšiu[third]NU	[?]	276	9	8	0.16	1.0	0.375				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bto-be-big%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1al%C4%81%C5%A1iu%5Bthird%5DNU%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
rabû_V[to-be-big]V	[?]	šutlumu[grant-generously]V	[?]	276	53	19	0.157	5.105	0.799				https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22rab%C3%BB%5Bto-be-big%5DV%22%5D%20%5B%5D%7B0,8%7D%20%5Blemma%20%3D%20%22%C5%A1utlumu%5Bgrant-generously%5DV%22%5D&corpus=oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
